1.Reference_Azerbaijani_Text	2.Whisper_ASR_Prediction	3.Reference_English_Target	4.MT_English_Prediction
Yuxunun yarımçıq qalması, yuxuda ikən anidən oyanmaq və qısa müddət ərzində (10-60 dəq.) yenidən yuxuya dalmaq prosesidir.	 Yoxunun yarım sökəlması, yoxu da yıkaya nanidən o yanmaq və qıza mütət tərzində 10-60 təyqə yenidən yoxuya dalmaq prosesidir.	yuxunun yarımçıq qalması yuxuda ikən anidən oyanmaq və qısa müddət ərzində 10-60 dəq. yenidən yuxuya dalmaq prosesidir	The process of disassembling or disassembling is the process of burning the carpet and re-incinerating it in the washing machine, usually 10 to 60 times.
Bundan əlavə, Cənubi Afrikadakı seçilmiş parklara, yaxud da Cənubi Afrikanın bütün Milli Parklarına giriş təmin edən Wild Card almaq da faydalı ola bilər.	 Bundan və lagı Canubu Afrika dəki seçilmiş parklara yaxudda Canubu Afrika nə bütün milli parklarına giriş təmin edən wildcard almak da faydalı olabilər.	bundan əlavə cənubi afrikadakı seçilmiş parklara yaxud da cənubi afrikanın bütün milli parklarına giriş təmin edən wild card almaq da faydalı ola bilər	It may also be useful to get a wildcard from this and other lakes in the selected parks of Canubu Africa, which provides access to all national parks in Canubu Africa.
Ayın səthi qayalardan və tozdan ibarətdir və onun xarici qatına qabıq deyilir.	 Ayun sətfi qayalardan və tozan ibarəhtir və onu xarici qatna qabıq deyilir.	ayın səthi qayalardan və tozdan ibarətdir və onun xarici qatına qabıq deyilir	The lunar surface is made up of rocks and dust, and is called the outer layer shell.
Del Potro 2-ci setin başında oyunda üstünlüyü əla almışdı, amma bu da, hesab 6-6 olduqdan sonra bərabərliyi pozmaq üçün bir set daha tələb edirdi.	 Del Potro ikinci setin başında oyunda üstünlüyü ələ almışdı. Amma bu da hesab alt altı olduqdan sonra bərabəliyik pozmaq üçün bir set daha tələb edirdi.	del potro 2-ci setin başında oyunda üstünlüyü əla almışdı amma bu da hesab 6-6 olduqdan sonra bərabərliyi pozmaq üçün bir set daha tələb edirdi	Del Potro had taken the lead in the second set, but it took one more set to break the tie after the score was tied at six.
Qaydalar ləğvetmə siyasətinə görə dəyişir, amma koronavirus səbəbindən mart ayının sonlarından bəri tətbiq edilən ləğvetmə siyasəti 2020-ci ildə Olimpiya oyunlarının keçirilmə vaxtının planlaşdırıldığı iyul ayına qədər uzadılmayacaq.	 Qaydalları ləğmətmə siyasiyyətində qöyrə dəyişir. Amma coronavirus səbəbindən, Mart ayının sonlarında bəri tətbik ediləm ləğmətmə siyasiyyəti 2020-ci ilin olimpiə o yılların keçilmə vaxtının punlaşdırıldığı il ayına qədər uzadılmayacaq.	qaydalar ləğvetmə siyasətinə görə dəyişir amma koronavirus səbəbindən mart ayının sonlarından bəri tətbiq edilən ləğvetmə siyasəti 2020-ci ildə olimpiya oyunlarının keçirilmə vaxtının planlaşdırıldığı iyul ayına qədər uzadılmayacaq	The rules vary greatly in the cancellation policy, but due to the coronavirus, the cancellation policy, which was introduced in late March, will not be extended until the 2020 Olympics are scheduled for that year.
"""Bu əlvida demək deyil, sadəcə bir fəslin sonu, növbəti fəslin başlanğıcıdır."""	 Bu ərividadə demək deyil, sədəcə bir fəslin sonu növbəti fəslin başına vaçadır.	bu əlvida demək deyil sadəcə bir fəslin sonu növbəti fəslin başlanğıcıdır	This is not a verse, but simply a chapter ending with a chapter beginning with the next.
Nisbətən daha kiçik adaların bir çoxu müstəqil, yaxud da Fransadan asılı millətlərdir və dəbdəbəli sahil istirahət məkanları olaraq məşhurdur.	 Misbətən daha kisi yadaların bir çoxu müsləqəyil yaxud da Fransistanın aslı millətlərdir və dəbdə belə sahil istirah et məkanları olaraq məşhurdur.	nisbətən daha kiçik adaların bir çoxu müstəqil yaxud da fransadan asılı millətlərdir və dəbdəbəli sahil istirahət məkanları olaraq məşhurdur	Most of the Yiddish people are Muslims or native to France, and the beach is popular as a holiday destination.
Səhnələr ehramlarda göstərilir, digər ehramlar isə işıqlandırılır.	 Səhnələr ehramlarda göstərilir, digər ehramları seşiqlandırılır.	səhnələr ehramlarda göstərilir digər ehramlar isə işıqlandırılır	The scenes are shown in the pyramids, the other pyramids are rehearsed.
Prezidentin Nitqi adlı məqaləsində Oliver Saks, beyin travması səbəbi ilə insanlar çıxışı başa düşməsə də, onların natiqin səmimiyyətini düzgün şəkildə dəyərləndirə biləcəklərindən bəhs edir.	 Prizident Nitq adlı və qaləsində Oliver Sacks beyin travması səbəbi ilə insanlar çıxış başqa düşməsi də onların natüginin səmiyyətini düzgün şəkində deyəlləndirə biləcəklərindən bəhsidir.	prezidentin nitqi adlı məqaləsində oliver saks beyin travması səbəbi ilə insanlar çıxışı başa düşməsə də onların natiqin səmimiyyətini düzgün şəkildə dəyərləndirə biləcəklərindən bəhs edir	Another reason why people are falling out of speech because of the brain trauma of President Nith and Oliver Sacks is because they can properly describe the importance of their speech.
Misirlilər tərəfindən eramızdan əvvəl 3-cü əsrdə inşa edilmiş Böyük Ehram vəfat etmiş Fironun xatirəsini əbədiləşdirmək üçün tikilən bir çox böyük piramidalardan biridir.	 Misirlər tərəfindən Eramızdən əvvəl 3. əsirdə inşa edilmiş böyə ehram vəhvat etmiş fironu xərtəsini abiləşdirmək üçün tiklən bir çox böyü piramid olaradan biridir.	misirlilər tərəfindən eramızdan əvvəl 3-cü əsrdə inşa edilmiş böyük ehram vəfat etmiş fironun xatirəsini əbədiləşdirmək üçün tikilən bir çox böyük piramidalardan biridir	It is one of many large pyramids built by the Egyptians to house the map of the pharaoh who had been exiled in the 3rd century BC.
İlk başda o, Qreyt-Yarmutdakı Ceyms Paget xəstəxanasında yatırıldı.	 İlk başta o, qrid yarmut dəki zemsi peqad xəstəxanasında yatırıldı.	i̇lk başda o qreyt-yarmutdakı ceyms paget xəstəxanasında yatırıldı	He was initially admitted to a hospital in a gray chalk field.
Qərbi Avropa həyat tərzini orta əsrlərin sonlarında təkmilləşdirməyə başladı. Dövrün ən böyük yeniliklərindən biri də Səlib yürüşləri nəticəsində insanların paltarlarını bağlamaq üçün düymələrdən istifadə etməyə başlaması idi.	 Qəribe Avrupaiya tərzində orf təsirlərin sonlarında təkmiləşdirməyə başladı. Dövrün ən bövgəniklərindən biri də səlib yürüşlərin əcəsində insanların patalarını bağlıma üçün düymələrdən istifadə etməyə başlaması idi.	qərbi avropa həyat tərzini orta əsrlərin sonlarında təkmilləşdirməyə başladı dövrün ən böyük yeniliklərindən biri də səlib yürüşləri nəticəsində insanların paltarlarını bağlamaq üçün düymələrdən istifadə etməyə başlaması idi	The West began to improve in European style in the late Orpheum, and one of the biggest upsets of the era was that it began to use buttons to tie people's shoes in the face of crusades.
Amerikalılar və Azad Fransa gücləri sadəcə iki həftədə Fransanın cənubunu azad edərək, Almaniyaya yönəldilər.	 Amerikalılar və Azad Fransa kuçları sadəcə iki həftə də Fransanın canıbını Azad edərək Almanya yəyə günərdilər.	amerikalılar və azad fransa gücləri sadəcə iki həftədə fransanın cənubunu azad edərək almaniyaya yönəldilər	The Americans and the Free Frenchmen had only two weeks to liberate France and attack Germany.
Qışda Baltik dənizinin şimalından keçən zaman kabinin yerinə nəzarət edin, keçilən buzlu yollar həssas olan adamlar üçün olduqca böyük səs-küyə səbəb ola bilər.	 Qışlı Baltik dərizinin şimalından keçən zaman kabinin yerində nəzarət edilm. Keçililən buzlu yollar, həssas olan adamlar üçün olduğuq üzə böyük səsküya səbəb olabilər.	qışda baltik dənizinin şimalından keçən zaman kabinin yerinə nəzarət edin keçilən buzlu yollar həssas olan adamlar üçün olduqca böyük səs-küyə səbəb ola bilər	I was kept in the cabin during the winter when I was crossing the northern Baltic Sea, and the icy roads that crossed can cause a lot of dry land for people who are sensitive.
Bu Üç Krallıq dövrü, Qədim Çin tarixində minlərlə insanın Sianda yerləşən möhtəşəm sarayda ən yüksək taxta oturmaq uğrunda mübarizə apararaq dünyasını dəyişdiyi ən qanlı dövrlərdən idi.	 Bu üç krallıq dövr qədim çin tarixində, birlərli insanın siyanda yerləşəm mühtəşəm sarayda ən yüksək taxtı oturmaq qurundan barzəpararaq dünyasını dəyişdiyə ən qanlı dövrlərdən idi.	bu üç krallıq dövrü qədim çin tarixində minlərlə insanın sianda yerləşən möhtəşəm sarayda ən yüksək taxta oturmaq uğrunda mübarizə apararaq dünyasını dəyişdiyi ən qanlı dövrlərdən idi	These three kingdoms were among the bloodiest periods in the history of ancient China, when a unified man, sitting in the saddle of the most magnificent palace, changed his world from the highest throne to the one that was the seat of the king.
Bu blokada ötən iki əsrin bir neçə beynəlxalq sazişi ilə tənzimlənmiş beynəlxalq hüququn ümumilikdə qəbul edilmiş normalarını pozsa da, strategiya öz təsirini həyati əhəmiyyətli hərbi və sivil təminatları kəsərək göstərdi.	 Bu bloqada ötən iki əslim bir nisi beynaxaq sadəsişi ilə təmzindənilmiş beynaxaq yüqoxun ümumlikdə qabul edilmiş normalarını posusada strategiya öz təsiri ne həyata əhəmiyyətli, hərbi və civil təminaxları kəsərək göstərdir.	bu blokada ötən iki əsrin bir neçə beynəlxalq sazişi ilə tənzimlənmiş beynəlxalq hüququn ümumilikdə qəbul edilmiş normalarını pozsa da strategiya öz təsirini həyati əhəmiyyətli hərbi və sivil təminatları kəsərək göstərdi	In this blog, two centuries ago, a new generation of people showed the generally accepted norms of glass cleaning, which have been refined with the simplicity of glass, by cutting out the important military and civil considerations of what strategy is effective in posing.
Qəza baş verdikdən sonra Qibson xəstəxanaya aparıldı, amma qısa müddət keçdikdən sonra dünyasını dəyişdi.	 Qəza baş verdikdən sonra, Gibson xəstəxana yəparıldı. Amma qəsə muttət keçisdən sonra dünyasının dəyişti.	qəza baş verdikdən sonra qibson xəstəxanaya aparıldı amma qısa müddət keçdikdən sonra dünyasını dəyişdi	After the accident, Gibson was rushed to the hospital, but after the accident, his world changed.
Şimalda və asanlıqla qət edilə biləcək məsafədə, romantik və ecazkar Sintra qəsəbəsi yerləşir. Bu qəsəbənin misilsiz gözəlliyi Lord Bayron tərəfindən qələmə alındıqdan sonra əcnəbilər arasında məşhurlaşdı.	 Şimaldə və asanlıqla qətilə biləcəş məsafədə, romantik və ecazkar sindrə qəsəbəsi yerləşir. Bu qəsəbənin bir silsiz gözəlli, Loald Byron tərəfindən qələmə olundqdan sonra əznəblər arasında məşhullaşdır.	şimalda və asanlıqla qət edilə biləcək məsafədə romantik və ecazkar sintra qəsəbəsi yerləşir bu qəsəbənin misilsiz gözəlliyi lord bayron tərəfindən qələmə alındıqdan sonra əcnəbilər arasında məşhurlaşdı	To the north and within easy reach, lies the romantic and amazing town of Sindr, a town of unparalleled beauty that has made it popular with fans since it was founded by Loald Byron.
Bundan əlavə, Cənubi Afrikadakı seçilmiş parklara, yaxud da Cənubi Afrikanın bütün Milli Parklarına giriş təmin edən Wild Card almaq da faydalı ola bilər.	 Bundan əla bə Cenubu Afrika dəki seçilmiş parklara yaxud da Cenubu Afrika nə bütün milli parklarından giriş təmin edən wildcard almaq da faydalı olabilər.	bundan əlavə cənubi afrikadakı seçilmiş parklara yaxud da cənubi afrikanın bütün milli parklarına giriş təmin edən wild card almaq da faydalı ola bilər	It may also be useful to buy a wildcard that provides access to select parks in South Africa or from South Africa or any national park.
Sınaq vaksinlərindən birinin Ebola ölüm səviyyəsini azalda bildiyi hesab edilsə də, bu günə qədər mövcud infeksiyaya qarşı müalicə tətbiq etmək üçün hər hansı bir dərmanın faydası açıq şəkildə qeyd olunmur.	 Sınax vaksinlərindən birini ebolo ölüm səviyyəs nəzaldı bildi yəsə bilisədə, bugünə qədər mövcud infeksiyaya qarşı muhalecə tədbiq etmək üçün, hər hansı bir dərmanın faydası açıq şəkildə qeyd olunmur.	sınaq vaksinlərindən birinin ebola ölüm səviyyəsini azalda bildiyi hesab edilsə də bu günə qədər mövcud infeksiyaya qarşı müalicə tətbiq etmək üçün hər hansı bir dərmanın faydası açıq şəkildə qeyd olunmur	One of the test vaccines was known to have a controlled Ebola death rate, and in the case of Ebola, the benefits of any drug to date to combat the existing infection are not clearly stated.
Dünən səhər Qaziantep polis mərkəzində bomba qoyulmuş avtomobilin partlaması nəticəsində iki polis işçisi şəhid olub, yaralıların sayı iyirmi nəfərdən çoxdur.	 Dünən Sər, Gaziantep Polis Mərkəzində bomba qoyulmuş Aftamabilin partnamasının ətləsində iki polis işçisi şahid olub yaralların sayı 20 nəfərdən çoxdur.	dünən səhər qaziantep polis mərkəzində bomba qoyulmuş avtomobilin partlaması nəticəsində iki polis işçisi şəhid olub yaralıların sayı iyirmi nəfərdən çoxdur	Two police officers witnessed the shooting of a partner of Aftamabilin, who was killed yesterday in the bombing of the Gaziantep Police Center in Sar, and the number of wounded is more than 20.
Belə ki, notasiya ehtimal ki, sadəcə bir etiket olaraq əlavə edilib.	 Belə ki, notasiə etmələk ki, sadəcə bir ətikət olaraq əlav edilmək.	belə ki notasiya ehtimal ki sadəcə bir etiket olaraq əlavə edilib	So we don't have to take notes, just add them as a pun.
