1.Reference_Azerbaijani_Text	2.Whisper_ASR_Prediction	3.Reference_English_Target	4.MT_English_Prediction
Video-qeydlərdən istifadə, bir neçə milisaniyə çəkən mikro-ifadələr, üz hərəkətlərinin açıqlanmasında əhəmiyyətli tapıntılara səbəb oldu.	 Videogaidlərdən istifadə, bir niçə milisaniyə çəkən mikro ifadələr üz hərəkətinin açıklanmasını əhəmətli tapıntılara səbəq oldu.	The use of video recording has led to important discoveries in the interpretation of micro-expressions, facial movements which last a few milliseconds.	The use of videogids, micro-expressions lasting several milliseconds, led to important discoveries explaining facial movements.
Planetimizin çaylarından okeanlara qarışan suyun 20 faizi Amazona aiddir.	 Planetimizin çaylarından o kellara qaraşan suyun 20 faizi Amozona aydır.	A full 20 percent of the water that pours out of the planet's rivers into the oceans comes from the Amazon.	About 20 percent of the water that flows into these rivers on our planet is ammonia.
Ulduzun maqnit sahəsinin inversiyası baxımından aktivliyi Rossby nömrəsindən asılıdır. Rossby nömrəsi nə qədər kiçik olarsa, aktivlik bir o qədər az olacaq.	 Ulduzun magnet sahəsinin versiyası baxımına və aktivliyi rost pay numərəsindən asılıdır. Rost pay numərəsində qədər ikişə yollarsa aktivliyə bəl qədərə az ulacaq.	The smaller the Rossby number, the less active the star with respect to magnetic reversals.	The star's version of the magnetic field depends on its exact parity, and if it travels double to the parity, it will reach a certain amount of activity.
Folklend adalarının rəsmi valyutası Folklend adaları funtudur (FKP) və dəyəri bir Britaniya funtunun (GBP) dəyərinə bərabərdir.	 Folklend adalarına rəsmi validası folklend adaları funtudur və dəyəri bir-bir tanıya funtunun dəyərinə bərabərdir.	The official Falklands currency is the Falkland pound (FKP) whose value is set equivalent to that of one British pound (GBP).	The official currency of the Falkland Islands is the Falkland Islands pound, and its value is equal to the value of the mutual recognition pound.
Xüsusilə savannalarda Afrikanın ecazkar vəhşi həyatını görmək məqsədilə insanların quru yollarla etdiyi səyahət üçün məşhur safari terminindən istifadə edirlər.	 Xüsusi lə Savanalarda Afrika-n Ejosqar və Şi həyatını görmək məqsədi ilə insanların quru yollarla etdiyi səyhət üçün məşhur safari termini nə istifadə edirlər.	The term safari in popular use refers to overland travel to view the stunning African wildlife, particularly on savanna.	In particular, in the Savannahs, the popular term safari is used for the journey people make on land to see the life of the Ejosgar and Shiites of Africa.
Xanım Kirçner, Buenos-Ayres əyaləti nümayəndə heyətinin bir üzvü kimi, 2005-ci ilin Senat kampaniyasını başlatmaq üçün istifadə etdiyi eyni Argentina Teatrında bu dəfə prezidentliyə namizədliyini bəyan etdi.	 Qanım Kirçner, Buenos Aires əyadətin umayəndə hətəyən bir üzvü kimi 2005-ci ilin senad kampanyasını başlatmağa üçün istifadə etdiyi, eyni Arqentina teatrundan bu dəfə prəznətliyə namizətliyini bəyan etti.	Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.	My blood Kirchner announced his candidacy for the presidency this time from the same Argentine theater he used to launch the 2005 Senate campaign as a disgraced member of the Buenos Aires elite.
Eqosentrik, kobud və təkəbbürlü xarakter Parislilərə xasdır.	 Ego centrik çobut və təkəbüllü xarakçır parislərə xasdır.	Parisians have a reputation for being egocentric, rude and arrogant.	Egocentric sloth and arrogant cheating are typical of Paris.
"""Bu əlvida demək deyil, sadəcə bir fəslin sonu, növbəti fəslin başlanğıcıdır."""	 Bu əlvidə demək deyil, sahnəcə bir fəslim sonu növbəti fəslim başlayan qacadır.	"""This is not going to be goodbye. This is the closing of one chapter and the opening of a new one."""	It's not just a scene, it's the end of a chapter, the beginning of a chapter.
Karpanedo çərşənbə günü baş verən tədbirdən əlavə, çempionat daxilində iki ayrı yarışda mübarizə apardı.	 Karpenəyə doçər şəhəm bəqini başfərinə tədbirdən ilə və çəmpiyanat daxilində iki arı yarışdan barzə pardı.	Beyond Wednesday's event, Carpanedo competed in two individual races at the Championships.	The carpenter was a great success in the event and in the championship, he won two bee races.
Avstraliyalı Mitçell Qorli kişilər kateqoriyasında Super-G ayaqüstü xizək yarışını 11-ci pillədə başa vurdu. Onun Çexiyalı rəqibi, Oldrix Yelinek kişilər kateqoriyasında Super-G oturaq xizək yarışını 16-cı yerdə bitirdi.	 Avstralya alı Mithil Qori kişilər kategoriasında suprici ayaqüstlə xizək yarışını 11. pillədə başa vurdu. Onun çehrələrə gibi Oldrıq Yelinik kişilər kategoriasında suprici oturak-xizək yarışını 16. yerdə bitirdi.	Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.	Australian Mithil Gore finished 11th in the men's superbike race, and like his face, Oldrick finished 16th in the men's superbike race.
Hadisələrin baş verdiyi 11, 12, və 13-cü əsrlər Avropa tarixi dövrü, yəni Erkən Orta Əsrlər olaraq bilinir (BE 1000-1300).	 Hadisədərin baş verdiği 11, 12 və 13. əslirlər Avrupa tarixi dövrü yeniyəlikən orta əslirlər olaraq bilinir.	The age where the events took place is commonly referred as the High Middle Ages the period of European history in the 11th, 12th, and 13th centuries (AD 1000–1300).	The 11th, 12th, and 13th centuries, when the events unfolded, are known as the Middle Ages, the period of European history.
Xalqın mərasimi izləməsini təmin etmək üçün Romanın müxtəlif yerlərində nəhəng televiziya ekranları quraşdırıldı.	 Qalqın mərasimi izləməsin təmin etmək üçün, romanın müxtəlif yerlərində nə həngi tərəbizə yakranları quraşdırıldı.	Several large television screens were installed in various places in Rome to let the people watch the ceremony.	To ensure that the ceremony of the earliest was not followed, a number of vegetable sheds were installed in various parts of the novel.
"Bir gecədə ""Dunlap broadsides"" kimi tanınan sənədin 150-200 ədəd nüsxəsi çıxarıldı."	 Bir gecədə Dunla Broadside kimi tanıdan sənədən 150-200 ədə nüsxəsi çıxarıldı.	"Through the night between 150 and 200 copies were made, now known as ""Dunlap broadsides""."	In one night, 150 to 200 copies were removed from the document that Dunla Broadside identified as.
Şiddətli küləklər, dolu, həddən artıq yağış və meşə yanğınları, fırtına, tufan, su burulğanları və qasırğalar kimi ağır hava şəraitinin təsirlərinin təzahür formasıdır.	 Şiddətli külliyələr dolu dəttən artıq yaxşı və meşə yağınları, fırtına, tufan, su burulxanları və qasırqılar ki, mağır hava şəradin təsirləyən təzahür formasıdır.	High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.	Heavy ash is a well-drained soil and forest oil, storm, flood, water thunderstorm and hurricane, which is a form of manifestation that affects the cave weather conditions.
Yüksək vergi tətbiq edən ölkələrə gedə turistlər, buradan alış-veriş edərkən, xüsusilə də spirtli içki və tütün məhsulları alarkən, bəzən ciddi miqdarda pula qənaət edə bilər.	 Yüksək belgi tətbik edilər ölkələrə gedən turistlər, burada alışveriş edərkən xüsusilə də smitli iskibə tütürməsulları alırkən, bərzəv ciddi miktarıda pula qənait edə bilər.	Travellers bound for countries with heavy taxation can sometimes save a considerable amount of money, especially on products such as alcoholic beverages and tobacco.	Tourists who travel to countries with high rates can save a huge amount of money when shopping here, especially when buying slimy accommodation.
Epidemiyaya sülhməramlıların səbəb olduğunu BMT-nin xəstəliklər üzrə mütəxəssisi Daniele Lanteyn bildirib.	 Epidemiya sülh məramıların səhbə oldu onu, bəymtənin xəstəhlə rüzəmi təxəssi Daniyyələ Lan Təhəm bildirib.	Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.	The epidemic was the start of peaceful protests, the patient's personal contact Daniel Lan Teham said.
Entomoloqlar bu qrupa aid həşəratlar üçün ümumi mənada böcək terminindən istifadə edir.	 En tamam loqlar bu qrupa həşarlar üçün ümum mən adab böcək terminindən istifadə edir.	The term bug is used by entomologists in a formal sense for this group of insects.	The most perfectly-sounded of these insects is the general term I use for insects.
Yabanı uşaqlar atılmazdan və ya birinin əlindən qaçmazdan qabaq uşaq istismarına, ya da travmaya məruz qalmış ola bilərlər.	 Yabanım şaqlar atılmazdan və ya birin dəlindən qaşmazdan qəbaq şaq istismarına ya da travmayın məruz qalmış olabilərlə.	Feral children may have experienced severe child abuse or trauma before being abandoned or running away.	Wild boars may have been abused or traumatized by a carpet-shedding accident or a stroke.
Saat 22:00 – 23:00 MDT arasında dustaqlar həyətdə yanğın törətdi.	 Saad 22.0 20.0 emləti arasından dostallar həyətdə yağmın turətti.	Between 10:00-11:00 pm MDT, a fire was started by the inmates in the yard.	The oil was the turtle in the yard, with the seeds from the seeds from the seeds from the seeds from the seeds from the seeds.
Bununla belə, əslində bu sadəcə bir eksperiment deyil, eksperiment bir və ya daha çox ehtimal fərziyyəsini aradan qaldırmaq üçün istifadə olunan sınaqdır, suallar vermək və müşahidələr aparmaq da elmi tədqiqatın bir hissəsidir.	 Bunun da belə əslində bu sadəcə bir eksplimət deyil. Eksplimət bir və ya da daha çox ektimal fəziyyəsinin aradan qaldırmaq üzün istifadə unulan sınaktır. Sollar, belvək və müşahidələr aparmak da elmi tədqatın bir hissəsidir.	It isn’t alone though, experimentation, and an experiment is a test that is used to eliminate one or more of the possible hypotheses, asking questions, and making observations also guide scientific research.	And yet, this is not just an explanation, it's a forgotten attempt to eliminate one or more of the examples of the expansional physics, and it's also part of the scientific process to use left-handedness, right-handedness, and observations.
Dəmir yolu rayının hissələrini yerində tutmaq üçün şpallar kifayət qədər tez təqdim edilmişdi. Yenə də, vaxt keçdikcə, həmin rayların üstündə də dəmir olsaydı, bu yolların daha əlverişli olacağı zənn edilirdi.	 Dəmiri yolu rayının hisslələrini yerində tutmaq üçün şıballar kifayəq qədər təzdə ilmə edilmişdir. Yenədə, vaxt keşdircə həmi rayların üstündə dədə dəmiri olsaydı, bu yollarında hər bəşli olacağı həzənd edilirdi.	Crossties were introduced fairly early to hold the tracks in place. Gradually, however, it was realised that tracks would be more efficient if they had a stip of iron on the top.	The railway was designed to keep the sensations of the railway in place, with the rails being so freshly fused that if the railway had a well on the rails, it would be easy to see that every railway would have a well on it.
Sunami təhlükəsi haqqında hər hansı bir xəbərdarlıq edilmədi və Cakarta geofizika idarəsinin bildirişinə əsasən sarsıntı 6,5 bal gücündən daha zəif olduğu üçün sunami təhlükəsinə dair bir xəbərdarlıq edilməyəcək.	 Snomi təhürkəsi haqqında hər hansı bir xəbərdarlıq edilmədi. Və Jakarta geofizika idarəsinin bildirişini əsasən, sarsıntı 6.5 bal gücündən daha zəif olduğu üçün snomi təhürkəsindən dair bir xəbərdarlıq edilməyəcək.	No tsunami warning has been issued, and according to the Jakarta geophysics agency, no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement.	There were no warnings of a snomial eruption, and according to a Jakarta Geophysical Department report, no warning of a snomial eruption will be given as the quake was weaker than 6.5 points.
